3.631250000e+005	1.660000000e+002	3.000000000e+000	3.000000000e+000	1.000000000e+000	9.000000000e+000	1.000000000e+000
3.804170000e+005	1.640000000e+002	3.000000000e+000	4.000000000e+000	1.000000000e+000	3.000000000e+000	1.000000000e+000
3.869880000e+005	1.940000000e+002	3.000000000e+000	5.000000000e+000	1.000000000e+000	1.200000000e+001	1.000000000e+000
3.907920000e+005	1.890000000e+002	3.000000000e+000	3.000000000e+000	1.000000000e+000	9.000000000e+000	1.000000000e+000
4.288330000e+005	1.990000000e+002	3.000000000e+000	4.000000000e+000	2.000000000e+000	1.700000000e+001	1.000000000e+000
4.599580000e+005	2.140000000e+002	3.000000000e+000	4.000000000e+000	1.000000000e+000	1.100000000e+001	1.000000000e+000
6.743750000e+005	2.530000000e+002	3.000000000e+000	4.000000000e+000	2.000000000e+000	6.000000000e+000	1.000000000e+000
2.040420000e+005	8.200000000e+001	2.000000000e+000	4.000000000e+000	1.000000000e+000	1.900000000e+001	1.000000000e+000
2.126880000e+005	7.300000000e+001	2.000000000e+000	3.000000000e+000	1.000000000e+000	1.900000000e+001	1.000000000e+000
2.196040000e+005	9.100000000e+001	2.000000000e+000	5.000000000e+000	1.000000000e+000	1.700000000e+001	1.000000000e+000
2.315350000e+005	8.200000000e+001	2.000000000e+000	4.000000000e+000	1.000000000e+000	1.600000000e+001	1.000000000e+000
2.351670000e+005	9.100000000e+001	2.000000000e+000	5.000000000e+000	1.000000000e+000	1.700000000e+001	1.000000000e+000
2.375670000e+005	7.500000000e+001	2.000000000e+000	3.000000000e+000	0.000000000e+000	1.100000000e+001	1.000000000e+000
2.386250000e+005	9.100000000e+001	3.000000000e+000	4.000000000e+000	1.000000000e+000	1.900000000e+001	1.000000000e+000
2.436470000e+005	1.010000000e+002	2.000000000e+000	3.000000000e+000	1.000000000e+000	1.100000000e+001	1.000000000e+000
2.593750000e+005	1.120000000e+002	3.000000000e+000	4.000000000e+000	1.000000000e+000	1.200000000e+001	1.000000000e+000
2.659460000e+005	8.200000000e+001	2.000000000e+000	4.000000000e+000	1.000000000e+000	1.800000000e+001	1.000000000e+000
2.870420000e+005	1.180000000e+002	2.000000000e+000	3.000000000e+000	1.000000000e+000	8.000000000e+000	1.000000000e+000
3.043330000e+005	1.340000000e+002	2.000000000e+000	3.000000000e+000	1.000000000e+000	1.300000000e+001	1.000000000e+000
3.073730000e+005	1.010000000e+002	3.000000000e+000	4.000000000e+000	1.000000000e+000	1.600000000e+001	1.000000000e+000
3.089920000e+005	1.150000000e+002	2.000000000e+000	3.000000000e+000	1.000000000e+000	1.100000000e+001	1.000000000e+000
3.102120000e+005	1.340000000e+002	2.000000000e+000	3.000000000e+000	1.000000000e+000	1.000000000e+001	1.000000000e+000
3.112500000e+005	1.280000000e+002	2.000000000e+000	4.000000000e+000	1.000000000e+000	1.400000000e+001	1.000000000e+000
3.140170000e+005	1.130000000e+002	3.000000000e+000	4.000000000e+000	1.000000000e+000	1.700000000e+001	1.000000000e+000
3.164380000e+005	1.690000000e+002	3.000000000e+000	4.000000000e+000	1.000000000e+000	9.000000000e+000	1.000000000e+000
3.285420000e+005	1.220000000e+002	2.000000000e+000	3.000000000e+000	1.000000000e+000	7.000000000e+000	1.000000000e+000
3.389170000e+005	1.370000000e+002	2.000000000e+000	3.000000000e+000	1.000000000e+000	2.200000000e+001	1.000000000e+000
3.441040000e+005	1.450000000e+002	3.000000000e+000	4.000000000e+000	1.000000000e+000	1.300000000e+001	1.000000000e+000
3.700420000e+005	1.910000000e+002	2.000000000e+000	4.000000000e+000	1.000000000e+000	1.400000000e+001	1.000000000e+000
3.933850000e+005	1.890000000e+002	3.000000000e+000	4.000000000e+000	1.000000000e+000	1.300000000e+001	1.000000000e+000
4.322920000e+005	2.010000000e+002	3.000000000e+000	5.000000000e+000	1.000000000e+000	9.000000000e+000	1.000000000e+000
4.565000000e+005	1.450000000e+002	3.000000000e+000	5.000000000e+000	2.000000000e+000	1.300000000e+001	1.000000000e+000
2.628330000e+005	1.190000000e+002	2.000000000e+000	3.000000000e+000	1.000000000e+000	1.300000000e+001	1.000000000e+000
2.763210000e+005	1.510000000e+002	3.000000000e+000	3.000000000e+000	1.000000000e+000	7.000000000e+000	0.000000000e+000
2.763210000e+005	1.290000000e+002	3.000000000e+000	3.000000000e+000	1.000000000e+000	1.200000000e+001	1.000000000e+000
2.939580000e+005	1.500000000e+002	2.000000000e+000	3.000000000e+000	1.000000000e+000	7.000000000e+000	1.000000000e+000
3.014210000e+005	1.240000000e+002	2.000000000e+000	3.000000000e+000	1.000000000e+000	8.000000000e+000	1.000000000e+000
3.015670000e+005	1.470000000e+002	3.000000000e+000	3.000000000e+000	1.000000000e+000	1.000000000e+001	1.000000000e+000
3.164380000e+005	1.260000000e+002	3.000000000e+000	3.000000000e+000	1.000000000e+000	1.000000000e+000	0.000000000e+000
3.164380000e+005	1.500000000e+002	4.000000000e+000	4.000000000e+000	1.000000000e+000	1.600000000e+001	1.000000000e+000
3.198960000e+005	1.390000000e+002	3.000000000e+000	3.000000000e+000	1.000000000e+000	8.000000000e+000	1.000000000e+000
3.233540000e+005	1.840000000e+002	3.000000000e+000	4.000000000e+000	1.000000000e+000	1.500000000e+001	1.000000000e+000
3.250830000e+005	1.610000000e+002	3.000000000e+000	4.000000000e+000	1.000000000e+000	9.000000000e+000	1.000000000e+000
3.344210000e+005	1.680000000e+002	3.000000000e+000	3.000000000e+000	1.000000000e+000	1.200000000e+001	1.000000000e+000
3.368420000e+005	1.650000000e+002	3.000000000e+000	3.000000000e+000	1.000000000e+000	7.000000000e+000	1.000000000e+000
3.406460000e+005	1.460000000e+002	3.000000000e+000	3.000000000e+000	1.000000000e+000	3.000000000e+000	1.000000000e+000
3.423750000e+005	1.980000000e+002	3.000000000e+000	4.000000000e+000	1.000000000e+000	1.200000000e+001	1.000000000e+000
3.423750000e+005	1.540000000e+002	3.000000000e+000	3.000000000e+000	1.000000000e+000	1.200000000e+001	1.000000000e+000
3.541330000e+005	1.890000000e+002	3.000000000e+000	3.000000000e+000	1.000000000e+000	7.000000000e+000	1.000000000e+000
3.596670000e+005	1.800000000e+002	3.000000000e+000	4.000000000e+000	1.000000000e+000	1.300000000e+001	1.000000000e+000
3.700420000e+005	1.640000000e+002	3.000000000e+000	4.000000000e+000	1.000000000e+000	1.900000000e+001	1.000000000e+000
3.731540000e+005	1.740000000e+002	3.000000000e+000	3.000000000e+000	1.000000000e+000	1.100000000e+001	1.000000000e+000
3.769580000e+005	2.140000000e+002	3.000000000e+000	3.000000000e+000	1.000000000e+000	1.700000000e+001	0.000000000e+000
3.804170000e+005	1.780000000e+002	3.000000000e+000	3.000000000e+000	1.000000000e+000	9.000000000e+000	1.000000000e+000
3.821460000e+005	2.090000000e+002	3.000000000e+000	5.000000000e+000	1.000000000e+000	9.000000000e+000	1.000000000e+000
3.873330000e+005	1.860000000e+002	3.000000000e+000	4.000000000e+000	1.000000000e+000	1.100000000e+001	1.000000000e+000
3.904460000e+005	1.900000000e+002	3.000000000e+000	3.000000000e+000	1.000000000e+000	7.000000000e+000	1.000000000e+000
3.928670000e+005	1.850000000e+002	4.000000000e+000	4.000000000e+000	1.000000000e+000	9.000000000e+000	1.000000000e+000
3.959790000e+005	1.860000000e+002	3.000000000e+000	3.000000000e+000	1.000000000e+000	5.000000000e+000	1.000000000e+000
3.966710000e+005	1.930000000e+002	4.000000000e+000	5.000000000e+000	1.000000000e+000	8.000000000e+000	1.000000000e+000
3.977080000e+005	1.950000000e+002	4.000000000e+000	6.000000000e+000	1.000000000e+000	2.100000000e+001	1.000000000e+000
4.184580000e+005	1.790000000e+002	3.000000000e+000	4.000000000e+000	1.000000000e+000	1.100000000e+001	1.000000000e+000
4.184580000e+005	1.920000000e+002	3.000000000e+000	4.000000000e+000	1.000000000e+000	2.000000000e+001	1.000000000e+000
4.322920000e+005	1.840000000e+002	3.000000000e+000	4.000000000e+000	1.000000000e+000	1.900000000e+001	1.000000000e+000
4.426670000e+005	1.830000000e+002	3.000000000e+000	3.000000000e+000	2.000000000e+000	6.000000000e+000	1.000000000e+000
4.495830000e+005	2.040000000e+002	3.000000000e+000	3.000000000e+000	2.000000000e+000	7.000000000e+000	1.000000000e+000
4.530420000e+005	2.040000000e+002	3.000000000e+000	3.000000000e+000	2.000000000e+000	1.000000000e+001	1.000000000e+000
4.565000000e+005	2.130000000e+002	3.000000000e+000	4.000000000e+000	1.000000000e+000	6.000000000e+000	1.000000000e+000
4.582290000e+005	2.040000000e+002	3.000000000e+000	5.000000000e+000	1.000000000e+000	1.200000000e+001	1.000000000e+000
