1.321839999e+005	8.957009992e+005	2.000000000e+000	2.280000000e+002	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	2.000000000e+000
8.040933315e+004	1.940506662e+005	3.000000001e+000	1.020000000e+002	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	6.666666667e-001	3.000000000e+000
1.810986673e+005	7.151980026e+005	3.000000001e+000	1.440000000e+002	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	3.333333333e-001	0.000000000e+000	6.666666667e-001	2.000000000e+000
1.449370005e+005	3.161895011e+005	4.000000000e+000	1.800000000e+002	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	5.000000000e-001	2.500000000e-001	2.500000000e-001	4.000000000e+000
7.303028581e+004	4.067777148e+005	7.000000000e+000	8.100000000e+001	0.000000000e+000	0.000000000e+000	1.428571429e-001	1.428571429e-001	2.857142857e-001	0.000000000e+000	2.857142857e-001	0.000000000e+000	4.000000000e+000
8.080279997e+005	1.201852999e+006	1.000000000e+000	7.300000000e+001	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	1.000000000e+000	1.000000000e+000
1.163344006e+005	3.599204018e+005	4.999999998e+000	1.100000000e+002	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	2.000000000e-001	4.000000000e-001	4.000000000e-001	4.000000000e+000
3.172693349e+005	9.656183381e+005	3.000000001e+000	9.200000000e+001	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	6.666666667e-001	3.000000000e+000
1.559376001e+005	4.017170002e+005	4.999999998e+000	1.220000000e+002	0.000000000e+000	0.000000000e+000	0.000000000e+000	2.000000000e-001	4.000000000e-001	0.000000000e+000	4.000000000e-001	0.000000000e+000	2.000000000e+000
4.315999999e+005	9.498299998e+005	1.000000000e+000	1.100000000e+002	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	1.000000000e+000	0.000000000e+000	1.000000000e+000
6.411600017e+005	1.167348003e+006	2.000000000e+000	1.340000000e+002	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	1.000000000e+000	2.000000000e+000
3.577080002e+005	8.474640005e+005	4.000000000e+000	1.010000000e+002	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	2.500000000e-001	0.000000000e+000	5.000000000e-001	0.000000000e+000	3.000000000e+000
1.121293328e+005	6.537203306e+005	3.000000001e+000	9.000000000e+001	3.333333333e-001	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	6.666666667e-001	0.000000000e+000	0.000000000e+000	2.000000000e+000
2.189330002e+005	8.741790007e+005	4.000000000e+000	1.220000000e+002	2.500000000e-001	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	7.500000000e-001	0.000000000e+000	0.000000000e+000	3.000000000e+000
1.808352001e+005	3.569052003e+005	4.999999998e+000	1.000000000e+002	0.000000000e+000	6.000000000e-001	0.000000000e+000	0.000000000e+000	0.000000000e+000	4.000000000e-001	0.000000000e+000	0.000000000e+000	2.000000000e+000
3.097900003e+005	5.583440006e+005	2.000000000e+000	8.900000000e+001	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	1.000000000e+000	2.000000000e+000
1.959620007e+005	5.689540021e+005	4.000000000e+000	8.800000000e+001	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	2.500000000e-001	2.500000000e-001	5.000000000e-001	0.000000000e+000	2.000000000e+000
4.169186657e+005	1.232089997e+006	3.000000001e+000	1.250000000e+002	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	3.333333333e-001	6.666666667e-001	0.000000000e+000	2.000000000e+000
4.776199998e+005	1.142308999e+006	3.000000001e+000	1.200000000e+002	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	3.333333333e-001	3.333333333e-001	3.333333333e-001	2.000000000e+000
7.251399978e+004	3.045324992e+005	4.000000000e+000	1.250000000e+002	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	5.000000000e-001	0.000000000e+000	5.000000000e-001	0.000000000e+000	1.000000000e+000
2.190240007e+005	4.478140015e+005	1.000000000e+000	1.220000000e+002	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	1.000000000e+000	1.000000000e+000
2.972840013e+005	6.023240027e+005	1.000000000e+000	6.800000000e+001	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	1.000000000e+000	1.000000000e+000
2.321280008e+005	5.369160018e+005	2.000000000e+000	1.220000000e+002	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	1.000000000e+000	2.000000000e+000
9.506899988e+004	2.272039997e+005	4.000000000e+000	4.000000000e+001	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	2.500000000e-001	2.500000000e-001	0.000000000e+000	4.000000000e+000
1.931799990e+005	5.736169970e+005	4.000000000e+000	9.200000000e+001	0.000000000e+000	0.000000000e+000	2.500000000e-001	2.500000000e-001	0.000000000e+000	5.000000000e-001	0.000000000e+000	0.000000000e+000	2.000000000e+000
2.526550000e+005	5.782117500e+005	4.000000000e+000	9.200000000e+001	0.000000000e+000	2.500000000e-001	2.500000000e-001	0.000000000e+000	0.000000000e+000	0.000000000e+000	5.000000000e-001	0.000000000e+000	2.000000000e+000
1.228933328e+005	3.799399983e+005	3.000000001e+000	6.000000000e+001	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	3.333333333e-001	6.666666667e-001	0.000000000e+000	3.000000000e+000
1.987440003e+005	4.453166673e+005	3.000000001e+000	8.500000000e+001	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	3.333333333e-001	0.000000000e+000	6.666666667e-001	3.000000000e+000
3.094779988e+005	8.454624967e+005	2.000000000e+000	1.150000000e+002	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	5.000000000e-001	2.000000000e+000
2.445040010e+005	6.737933362e+005	5.999999999e+000	1.100000000e+002	0.000000000e+000	0.000000000e+000	0.000000000e+000	1.666666667e-001	3.333333333e-001	0.000000000e+000	5.000000000e-001	0.000000000e+000	3.000000000e+000
1.347112004e+005	4.821110015e+005	4.999999998e+000	2.400000000e+002	0.000000000e+000	0.000000000e+000	2.000000000e-001	0.000000000e+000	4.000000000e-001	0.000000000e+000	4.000000000e-001	0.000000000e+000	3.000000000e+000
1.873820000e+005	6.358685000e+005	4.000000000e+000	9.000000000e+001	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	5.000000000e-001	0.000000000e+000	5.000000000e-001	0.000000000e+000	3.000000000e+000
2.944933339e+005	5.944326677e+005	3.000000001e+000	8.000000000e+001	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	3.333333333e-001	0.000000000e+000	3.333333333e-001	3.333333333e-001	2.000000000e+000
1.662439996e+005	4.917049989e+005	1.000000000e+000	9.000000000e+001	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	1.000000000e+000
1.589033336e+005	1.130527335e+006	5.999999999e+000	1.010000000e+002	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	3.333333333e-001	3.333333333e-001	3.333333333e-001	0.000000000e+000	5.000000000e+000
2.371590012e+005	5.972920030e+005	4.000000000e+000	9.000000000e+001	0.000000000e+000	0.000000000e+000	0.000000000e+000	2.500000000e-001	0.000000000e+000	2.500000000e-001	5.000000000e-001	0.000000000e+000	2.000000000e+000
1.614599996e+005	8.606219977e+005	4.999999998e+000	1.010000000e+002	0.000000000e+000	0.000000000e+000	2.000000000e-001	4.000000000e-001	0.000000000e+000	0.000000000e+000	4.000000000e-001	0.000000000e+000	2.000000000e+000
9.678239980e+004	2.934907994e+005	4.999999998e+000	8.100000000e+001	0.000000000e+000	0.000000000e+000	2.000000000e-001	0.000000000e+000	0.000000000e+000	2.000000000e-001	6.000000000e-001	0.000000000e+000	2.000000000e+000
1.453919998e+005	4.988269994e+005	2.000000000e+000	7.200000000e+001	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	1.000000000e+000	1.000000000e+000
1.252549996e+005	6.801569981e+005	4.000000000e+000	1.190000000e+002	0.000000000e+000	5.000000000e-001	0.000000000e+000	0.000000000e+000	0.000000000e+000	5.000000000e-001	0.000000000e+000	0.000000000e+000	2.000000000e+000
2.063706665e+005	6.340883329e+005	3.000000001e+000	8.100000000e+001	0.000000000e+000	0.000000000e+000	0.000000000e+000	3.333333333e-001	0.000000000e+000	0.000000000e+000	6.666666667e-001	0.000000000e+000	1.000000000e+000
1.160900007e+005	1.978833010e+006	2.000000000e+000	1.010000000e+002	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	1.000000000e+000	0.000000000e+000	0.000000000e+000	2.000000000e+000
1.122506662e+005	5.316613311e+005	3.000000001e+000	1.010000000e+002	0.000000000e+000	3.333333333e-001	0.000000000e+000	0.000000000e+000	0.000000000e+000	6.666666667e-001	0.000000000e+000	0.000000000e+000	2.000000000e+000
2.939767994e+005	1.311329597e+006	4.999999998e+000	1.040000000e+002	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	6.000000000e-001	0.000000000e+000	4.000000000e-001	0.000000000e+000	3.000000000e+000
2.376399993e+005	4.485453320e+005	3.000000001e+000	7.500000000e+001	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	6.666666667e-001	0.000000000e+000	3.000000000e+000
1.317367997e+005	6.960689984e+005	4.999999998e+000	8.100000000e+001	0.000000000e+000	2.000000000e-001	2.000000000e-001	0.000000000e+000	2.000000000e-001	4.000000000e-001	0.000000000e+000	0.000000000e+000	3.000000000e+000
1.351480005e+005	7.699900025e+005	3.000000001e+000	9.100000000e+001	3.333333333e-001	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	6.666666667e-001	0.000000000e+000	0.000000000e+000	2.000000000e+000
1.537640004e+005	5.341690015e+005	4.000000000e+000	8.100000000e+001	0.000000000e+000	2.500000000e-001	0.000000000e+000	2.500000000e-001	0.000000000e+000	0.000000000e+000	5.000000000e-001	0.000000000e+000	2.000000000e+000
9.201400009e+004	2.351670002e+005	4.000000000e+000	6.800000000e+001	0.000000000e+000	2.500000000e-001	2.500000000e-001	0.000000000e+000	0.000000000e+000	5.000000000e-001	0.000000000e+000	0.000000000e+000	2.000000000e+000
1.220439998e+005	4.978564991e+005	5.999999999e+000	8.400000000e+001	0.000000000e+000	0.000000000e+000	1.666666667e-001	0.000000000e+000	3.333333333e-001	0.000000000e+000	3.333333333e-001	0.000000000e+000	3.000000000e+000
1.252160000e+005	4.061415000e+005	4.000000000e+000	1.000000000e+002	2.500000000e-001	0.000000000e+000	2.500000000e-001	0.000000000e+000	0.000000000e+000	5.000000000e-001	0.000000000e+000	0.000000000e+000	1.000000000e+000
2.726359996e+005	7.178376656e+005	3.000000001e+000	8.000000000e+001	3.333333333e-001	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	6.666666667e-001	0.000000000e+000	0.000000000e+000	1.000000000e+000
6.915999986e+004	3.381979994e+005	1.000000000e+000	8.100000000e+001	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	1.000000000e+000
3.012533325e+005	6.216893316e+005	3.000000001e+000	8.000000000e+001	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	3.333333333e-001	0.000000000e+000	6.666666667e-001	0.000000000e+000	2.000000000e+000
5.021640026e+005	1.501730008e+006	1.000000000e+000	9.300000000e+001	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	1.000000000e+000	1.000000000e+000
1.577680009e+005	1.660606342e+006	3.000000001e+000	1.000000000e+002	0.000000000e+000	0.000000000e+000	3.333333333e-001	0.000000000e+000	0.000000000e+000	6.666666667e-001	0.000000000e+000	0.000000000e+000	2.000000000e+000
1.957539996e+005	9.199019985e+005	2.000000000e+000	8.500000000e+001	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	5.000000000e-001	0.000000000e+000	5.000000000e-001	0.000000000e+000	2.000000000e+000
1.513373329e+005	4.936366652e+005	3.000000001e+000	4.800000000e+001	0.000000000e+000	3.333333333e-001	0.000000000e+000	0.000000000e+000	0.000000000e+000	6.666666667e-001	0.000000000e+000	0.000000000e+000	2.000000000e+000
1.315339996e+005	7.496717477e+005	4.000000000e+000	1.000000000e+002	0.000000000e+000	0.000000000e+000	5.000000000e-001	0.000000000e+000	0.000000000e+000	2.500000000e-001	2.500000000e-001	0.000000000e+000	1.000000000e+000
3.565899989e+005	7.614434978e+005	2.000000000e+000	2.400000000e+002	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	1.000000000e+000	2.000000000e+000
1.986919999e+005	4.698519998e+005	2.000000000e+000	7.900000000e+001	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	1.000000000e+000	1.000000000e+000
1.674660009e+005	5.635635030e+005	2.000000000e+000	3.800000000e+001	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	5.000000000e-001	0.000000000e+000	5.000000000e-001	0.000000000e+000	1.000000000e+000
3.937266678e+005	9.083223358e+005	3.000000001e+000	1.520000000e+002	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	3.333333333e-001	6.666666667e-001	0.000000000e+000	1.000000000e+000
2.435159991e+005	5.813906645e+005	3.000000001e+000	5.400000000e+001	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	3.333333333e-001	6.666666667e-001	2.000000000e+000
1.160120005e+005	1.988013009e+006	1.000000000e+000	1.010000000e+002	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	1.000000000e+000	1.000000000e+000
9.932000014e+004	5.460195009e+005	2.000000000e+000	6.400000000e+001	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	5.000000000e-001	0.000000000e+000	5.000000000e-001	0.000000000e+000	2.000000000e+000
1.853020005e+005	3.725045010e+005	2.000000000e+000	1.000000000e+002	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	5.000000000e-001	5.000000000e-001	1.000000000e+000
1.882053328e+005	4.533499986e+005	3.000000001e+000	9.000000000e+001	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	3.333333333e-001	0.000000000e+000	6.666666667e-001	0.000000000e+000	2.000000000e+000
2.512639995e+005	1.349075998e+006	2.000000000e+000	1.000000000e+002	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	1.000000000e+000	0.000000000e+000	0.000000000e+000	2.000000000e+000
3.007160012e+005	2.347521010e+006	1.000000000e+000	7.200000000e+001	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	1.000000000e+000	0.000000000e+000	0.000000000e+000	1.000000000e+000
1.478360008e+005	1.563399508e+006	2.000000000e+000	7.500000000e+001	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	1.000000000e+000	0.000000000e+000	0.000000000e+000	2.000000000e+000
1.014000004e+005	1.033006004e+006	1.000000000e+000	7.500000000e+001	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	1.000000000e+000	1.000000000e+000
1.205620000e+005	3.785872498e+005	4.000000000e+000	1.100000000e+002	0.000000000e+000	5.000000000e-001	0.000000000e+000	0.000000000e+000	0.000000000e+000	2.500000000e-001	2.500000000e-001	0.000000000e+000	2.000000000e+000
4.357860002e+005	7.892235003e+005	2.000000000e+000	8.000000000e+001	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	1.000000000e+000	2.000000000e+000
1.187382862e+005	5.550097166e+005	7.000000000e+000	8.000000000e+001	0.000000000e+000	0.000000000e+000	0.000000000e+000	1.428571429e-001	2.857142857e-001	1.428571429e-001	2.857142857e-001	0.000000000e+000	6.000000000e+000
1.003860002e+005	2.652870006e+005	2.000000000e+000	1.000000000e+002	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	5.000000000e-001	0.000000000e+000	5.000000000e-001	2.000000000e+000
3.062280000e+005	5.289115000e+005	2.000000000e+000	6.600000000e+001	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	1.000000000e+000	2.000000000e+000
1.683552007e+005	4.862216019e+005	4.999999998e+000	6.200000000e+001	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	2.000000000e-001	4.000000000e-001	4.000000000e-001	0.000000000e+000	5.000000000e+000
1.960226670e+005	4.617713342e+005	3.000000001e+000	6.800000000e+001	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	3.333333333e-001	0.000000000e+000	3.333333333e-001	3.000000000e+000
1.771899992e+005	3.173109986e+005	2.000000000e+000	9.500000000e+001	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	5.000000000e-001	1.000000000e+000
2.678519998e+005	1.390007999e+006	1.000000000e+000	8.400000000e+001	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	1.000000000e+000	1.000000000e+000
1.926989998e+005	6.465049993e+005	4.000000000e+000	9.500000000e+001	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	5.000000000e-001	0.000000000e+000	5.000000000e-001	3.000000000e+000
1.030639999e+005	1.383590998e+006	1.000000000e+000	1.640000000e+002	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	1.000000000e+000
2.336880006e+005	2.145550005e+006	1.000000000e+000	8.000000000e+001	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	1.000000000e+000	1.000000000e+000
3.068260002e+005	1.852987501e+006	2.000000000e+000	1.120000000e+002	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	1.000000000e+000	0.000000000e+000	2.000000000e+000
2.452839996e+005	8.412639986e+005	4.000000000e+000	1.270000000e+002	0.000000000e+000	5.000000000e-001	0.000000000e+000	0.000000000e+000	0.000000000e+000	5.000000000e-001	0.000000000e+000	0.000000000e+000	2.000000000e+000
1.142232003e+005	5.328526016e+005	4.999999998e+000	1.640000000e+002	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	6.000000000e-001	0.000000000e+000	4.000000000e-001	0.000000000e+000	2.000000000e+000
4.728706669e+005	2.217933668e+006	3.000000001e+000	1.200000000e+002	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	3.333333333e-001	0.000000000e+000	6.666666667e-001	0.000000000e+000	2.000000000e+000
2.263689995e+005	1.386962747e+006	4.000000000e+000	1.530000000e+002	2.500000000e-001	2.500000000e-001	0.000000000e+000	0.000000000e+000	0.000000000e+000	2.500000000e-001	2.500000000e-001	0.000000000e+000	2.000000000e+000
2.687620008e+005	8.476157525e+005	4.000000000e+000	1.050000000e+002	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	2.500000000e-001	0.000000000e+000	5.000000000e-001	0.000000000e+000	2.000000000e+000
1.760719992e+005	7.027519967e+005	1.000000000e+000	9.500000000e+001	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	1.000000000e+000
1.695200004e+005	1.103507002e+006	3.000000001e+000	1.390000000e+002	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	3.333333333e-001	6.666666667e-001	0.000000000e+000	3.000000000e+000
1.666946668e+005	1.619162001e+006	3.000000001e+000	1.010000000e+002	0.000000000e+000	3.333333333e-001	0.000000000e+000	0.000000000e+000	0.000000000e+000	6.666666667e-001	0.000000000e+000	0.000000000e+000	2.000000000e+000
1.944453326e+005	8.985233297e+005	3.000000001e+000	9.000000000e+001	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	3.333333333e-001	0.000000000e+000	6.666666667e-001	0.000000000e+000	2.000000000e+000
1.643304002e+005	6.217930007e+005	4.999999998e+000	8.400000000e+001	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	0.000000000e+000	4.000000000e-001	2.000000000e-001	2.000000000e-001	3.000000000e+000
1.832896004e+005	5.091252011e+005	4.999999998e+000	9.000000000e+001	2.000000000e-001	2.000000000e-001	2.000000000e-001	0.000000000e+000	0.000000000e+000	4.000000000e-001	0.000000000e+000	0.000000000e+000	1.000000000e+000
2.506296001e+005	1.216652801e+006	4.999999998e+000	1.680000000e+002	0.000000000e+000	0.000000000e+000	2.000000000e-001	0.000000000e+000	2.000000000e-001	2.000000000e-001	4.000000000e-001	0.000000000e+000	1.000000000e+000
1.959464005e+005	9.404136024e+005	4.999999998e+000	1.210000000e+002	0.000000000e+000	2.000000000e-001	2.000000000e-001	2.000000000e-001	0.000000000e+000	4.000000000e-001	0.000000000e+000	0.000000000e+000	2.000000000e+000
2.131306661e+005	6.596764985e+005	5.999999999e+000	1.680000000e+002	0.000000000e+000	1.666666667e-001	1.666666667e-001	1.666666667e-001	0.000000000e+000	0.000000000e+000	3.333333333e-001	1.666666667e-001	3.000000000e+000
1.077613334e+005	1.248557334e+006	3.000000001e+000	1.010000000e+002	0.000000000e+000	0.000000000e+000	3.333333333e-001	0.000000000e+000	0.000000000e+000	6.666666667e-001	0.000000000e+000	0.000000000e+000	2.000000000e+000
1.489539995e+005	4.588024985e+005	4.000000000e+000	1.010000000e+002	0.000000000e+000	0.000000000e+000	0.000000000e+000	5.000000000e-001	0.000000000e+000	0.000000000e+000	5.000000000e-001	0.000000000e+000	2.000000000e+000
